Source_Type	Validated	Source	Family_F	Genus_F	Species_F	Class_H	Order_H	Family_H	Subfamily_H	Tribe_H	Subtribe_H	Genus_H	Species_H	Location	Life_Stage_H	Reported_F	Reported_H	Level_Reported_H	Level_H
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps sinensis	Insecta	Lepidoptera	NA	NA	NA	NA	NA	NA	Nepal	NA	Cordyceps sinensis	Lepidoptera	Order	Order
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps sinensis	NA	NA	NA	NA	NA	NA	NA	NA	"South Asia"	NA	Cordyceps sinensis	NA	NA	NA
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps sinensis	NA	NA	NA	NA	NA	NA	NA	NA	China	NA	Cordyceps sinensis	NA	NA	NA
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps sinensis	NA	NA	NA	NA	NA	NA	NA	NA	China	NA	Ophiocordyceps sinensis	NA	NA	NA
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps sinensis	NA	NA	NA	NA	NA	NA	NA	NA	India	NA	Cordyceps sinensis	NA	NA	NA
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps sinensis	NA	NA	NA	NA	NA	NA	NA	NA	Malaysia	NA	Cordyceps sinensis	NA	NA	NA
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps sp.	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Dinomyrmex	Dinomyrmex gigas 	"Southeastern Asia"	NA	Ophiocordyceps sp.	Dinomyrmex gigas 	Species	Species
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps sp.	NA	NA	NA	NA	NA	NA	NA	NA	South Africa	NA	Ophiocordyceps sp.	NA	NA	NA
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps sphecocephala/oxycephala	Insecta	Hymenoptera	Ichneumonidae	NA	NA	NA	NA	NA	Guyana	NA	Cordyceps sphecocephila	Ichneumonidae	Family	Family
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps sphecocephala/oxycephala	Insecta	Hymenoptera	Vespidae	NA	NA	NA	Vespula	Vespula vulgaris	Cuba	NA	Cordyceps sphecocephila	Vespula vulgaris	Species	Species
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps sphecocephala/oxycephala	Insecta	Hymenoptera	Vespidae	NA	NA	NA	Vespula	Vespula vulgaris	France	NA	Cordyceps sphecocephila	Vespula vulgaris	Species	Species
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps sphecocephala/oxycephala	Insecta	Hymenoptera	Vespidae	NA	NA	NA	Vespula	Vespula vulgaris	USA	NA	Cordyceps sphecocephala	Vespula vulgaris	Species	Species
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps sphecocephala/oxycephala	Insecta	Hymenoptera	Vespidae	NA	NA	NA	Vespula	Vespula vulgaris	Uganda	NA	Cordyceps sphecocephila	Vespula vulgaris	Species	Species
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps sphecocephala/oxycephala	Insecta	Hymenoptera	Vespidae	NA	NA	NA	NA	NA	Jamaica	NA	Cordyceps sphecocephila	Vespidae	Family	Family
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps sphecocephala/oxycephala	Insecta	Hymenoptera	NA	NA	NA	NA	NA	NA	Brazil	NA	Cordyceps sphecocephila	Hymenoptera	Order	Order
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps sphecocephala/oxycephala	NA	NA	NA	NA	NA	NA	NA	NA	Austria	NA	Cordyceps sphecocephila	NA	NA	NA
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps sphecocephala/oxycephala	NA	NA	NA	NA	NA	NA	NA	NA	Cuba	NA	Cordyceps sphecocephala	NA	NA	NA
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps sphecocephala/oxycephala	NA	NA	NA	NA	NA	NA	NA	NA	Ghana	NA	Cordyceps sphecocephola	NA	NA	NA
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps sphecocephala/oxycephala	NA	NA	NA	NA	NA	NA	NA	NA	Jamaica	NA	Ophiocordyceps sphecocephala s.l.	NA	NA	NA
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps stylophora	NA	NA	NA	NA	NA	NA	NA	NA	NA	Larva	Cordyceps stylophora	NA	NA	NA
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps superficialis	Insecta	Coleoptera	Scarabaeidae	NA	NA	NA	Phyllophaga	NA	NA	NA	Cordyceps superficialis	Phyllophaga	Genus	Genus
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps superficialis	NA	NA	NA	NA	NA	NA	NA	NA	USA	Larva	Cordyceps superficialis	NA	NA	NA
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps taylorii	Insecta	Lepidoptera	NA	NA	NA	NA	NA	NA	Australia	NA	Cordyceps taylorii	Lepidoptera	Order	Order
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps taylorii	Insecta	Lepidoptera	NA	NA	NA	NA	NA	NA	New Zealand	NA	Cordyceps taylorii	Lepidoptera	Order	Order
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps unilateralis	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	NA	Brazil	NA	Ophiocordyceps unilateralis	Camponotus	Genus	Genus
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps unilateralis	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	NA	Colombia	NA	Ophiocordyceps unilateralis	Camponotus	Genus	Genus
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps unilateralis	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	NA	NA	NA	Cordyceps unilateralis	Camponotus	Genus	Genus
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps unilateralis	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	NA	Saint Lucia	NA	Ophiocordyceps unilateralis	Camponotus	Genus	Genus
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps unilateralis	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Polyrhachis	NA	Cameroon	NA	Ophiocordyceps unilateralis	Polyrhachis	Genus	Genus
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps unilateralis	Insecta	Hymenoptera	Formicidae	Ponerinae	Ponerini	Odontomachus genus group	Paltothyreus	NA	Uganda	NA	Cordyceps unilateralis	Paltothyreus	Genus	Genus
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps unilateralis	Insecta	Hymenoptera	Formicidae	NA	NA	NA	NA	NA	Guyana	NA	Ophiocordyceps unilateralis	Formicidae	Family	Family
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps unilateralis s.l.	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	NA	Sierra Leone	NA	Ophiocordyceps unilateralis s.l.	Camponotus	Genus	Genus
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Ophiocordyceps	cf. Ophiocordyceps acicularis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Cordyceps cf. acicularis	NA	NA	NA
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Ophiocordyceps	cf. Ophiocordyceps dipterigena	NA	NA	NA	NA	NA	NA	NA	NA	Tanzania	NA	Cordyceps cf. dipterigena	NA	NA	NA
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Ophiocordyceps	cf. Ophiocordyceps larvarum	Insecta	Lepidoptera	NA	NA	NA	NA	NA	NA	New Zealand	NA	Cordyceps cf. larvarum	Lepidoptera	Order	Order
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Ophiocordyceps	cf. Ophiocordyceps larvarum	NA	NA	NA	NA	NA	NA	NA	NA	New Zealand	NA	Cordyceps cf. huegelli	NA	NA	NA
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Ophiocordyceps	cf. Ophiocordyceps melolonthae	NA	NA	NA	NA	NA	NA	NA	NA	Ecuador	NA	Cordyceps cf. melolonthae	NA	NA	NA
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Ophiocordyceps	cf. Ophiocordyceps melolonthae/rubripunctata	NA	NA	NA	NA	NA	NA	NA	NA	"South America"	Larva	Cordyceps cf. melolonthae/rubripunctata	NA	NA	NA
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Ophiocordyceps	cf. Ophiocordyceps myrmecophila	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Dinomyrmex	Dinomyrmex gigas 	NA	NA	Cordyceps cf. myrmecophila	Dinomyrmex gigas 	Species	Species
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Ophiocordyceps	cf. Ophiocordyceps ravenelii	NA	NA	NA	NA	NA	NA	NA	NA	"North America"	NA	Cordyceps cf. ravenelii	NA	NA	NA
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Ophiocordyceps	cf. Ophiocordyceps sinensis	NA	NA	NA	NA	NA	NA	NA	NA	China	NA	Cordyceps cf. sinensis	NA	NA	NA
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Ophiocordyceps	cf. Ophiocordyceps sinensis	NA	NA	NA	NA	NA	NA	NA	NA	Tasmania (Australia)	NA	Cordyceps cf. sinensis	NA	NA	NA
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Ophiocordyceps	cf. Ophiocordyceps sp.	NA	NA	NA	NA	NA	NA	NA	NA	Belize	Larva	cf. Ophiocordyceps sp.	NA	NA	NA
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Paraisaria	Paraisaria amazonica	Insecta	Orthoptera	Gryllotalpidae	NA	NA	NA	NA	NA	Trinidad and Tobago	NA	Cordyceps amazonica	Gryllotalpidae	Family	Family
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Paraisaria	Paraisaria gracilis	Insecta	Coleoptera	Curculionidae	NA	NA	NA	Lepidophorus	NA	Sweden	Larva	Cordyceps gracilis	Lepidophorus	Genus	Genus
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Paraisaria	Paraisaria gracilis	Insecta	Coleoptera	Elateridae	NA	NA	NA	Hypoganus	NA	France	Pupa	Cordyceps gracilis	Hypoganus	Genus	Genus
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Paraisaria	Paraisaria gracilis	Insecta	Coleoptera	NA	NA	NA	NA	NA	NA	Trinidad and Tobago	Larva	Cordyceps gracilis	Coleoptera	Order	Order
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Paraisaria	Paraisaria gracilis	Insecta	Lepidoptera	Hepialidae	NA	NA	NA	Hepialus/Thitarodes/Ahamus/Parahepialus	NA	Denmark	NA	Cordyceps gracilis	Hepialus	Genus	Genus
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Paraisaria	Paraisaria gracilis	Insecta	Lepidoptera	Hepialidae	NA	NA	NA	Hepialus/Thitarodes/Ahamus/Parahepialus	NA	UK	Larva	Cordyceps gracilis	Hepialus	Genus	Genus
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Paraisaria	Paraisaria gracilis	Insecta	Lepidoptera	Hepialidae	NA	NA	NA	Korscheltellus	Korscheltellus lupulina	NA	Larva	Cordyceps gracilis	Korscheltellus lupulina	Species	Species
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Paraisaria	Paraisaria gracilis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Cordyceps gracilis	NA	NA	NA
Herbaria	1	KEW Gardens Collections	Ophiocordycipitaceae	Pleurocordyceps	Pleurocordyceps nipponica	Insecta	Hemiptera	NA	NA	NA	NA	NA	NA	"New Guinea"	Nymph	Cordyceps nipponica	Cicadoidea	Superfamily	Order
Preprint	1	Baccaro et al. (2014)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps australis s.l.	Insecta	Hymenoptera	Formicidae	Ectatomminae	Ectatommini	NA	Ectatomma	Ectatomma tuberculatum	Brazil	Adult	Ophiocordyceps australis s.l.	Ectatomma tuberculatum	Species	Species
Preprint	1	Baccaro et al. (2014)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps australis s.l.	Insecta	Hymenoptera	Formicidae	Myrmicinae	Attini	NA	Daceton	Daceton armigerum	Brazil	Adult	Ophiocordyceps australis s.l.	Daceton armigerum	Species	Species
Preprint	1	Baccaro et al. (2014)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps australis s.l.	Insecta	Hymenoptera	Formicidae	Ponerinae	Ponerini	Pachycondyla genus group	Neoponera	Neoponera crenata	Brazil	Adult	Ophiocordyceps australis s.l.	Pachycondyla crenata	Species	Species
Preprint	1	Baccaro et al. (2014)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps australis s.l.	Insecta	Hymenoptera	Formicidae	Ponerinae	Ponerini	Pachycondyla genus group	Pachycondyla	Pachycondyla foetida	Brazil	Adult	Ophiocordyceps australis s.l.	Pachycondyla foetida	Species	Species
Preprint	1	Baccaro et al. (2014)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps australis s.l.	Insecta	Hymenoptera	Formicidae	Ponerinae	Ponerini	Pachycondyla genus group	Pachycondyla	Pachycondyla villosa	Brazil	Adult	Ophiocordyceps australis s.l.	Pachycondyla villosa	Species	Species
Preprint	1	Quandt et al. (2014)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps cochlidiicola	Insecta	Lepidoptera	NA	NA	NA	NA	NA	NA	China	NA	Ophiocordyceps cochlidiicola	Lepidoptera	Order	Order
Preprint	1	Quandt et al. (2014)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps forquignonii	Insecta	Diptera	NA	NA	NA	NA	NA	NA	Slovakia	NA	Ophiocordyceps forquignonii	Diptera	Order	Order
Preprint	1	Baccaro et al. (2014)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps kniphofioides s.l.	Insecta	Hymenoptera	Formicidae	Dolichoderinae	Dolichoderini	NA	Dolichoderus	Dolichoderus attelaboides	Brazil	Adult	Ophiocordyceps kniphofioides s.l.	Dolichoderus attelaboides	Species	Species
Preprint	1	Baccaro et al. (2014)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps kniphofioides s.l.	Insecta	Hymenoptera	Formicidae	Dolichoderinae	Dolichoderini	NA	Dolichoderus	Dolichoderus bispinosus	Brazil	Adult	Ophiocordyceps kniphofioides s.l.	Dolichoderus bispinosus	Species	Species
Preprint	1	Baccaro et al. (2014)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps kniphofioides s.l.	Insecta	Hymenoptera	Formicidae	Myrmicinae	Attini	NA	Cephalotes	Cephalotes atratus	Brazil	Adult	Ophiocordyceps kniphofioides s.l.	Cephalotes atratus	Species	Species
Preprint	1	Chen et al. (2023): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps liangshanensis	Insecta	Lepidoptera	Hepialidae	NA	NA	NA	Abantiades	NA	NA	NA	Ophiocordyceps liangshanensis	Abantiades	Genus	Genus
Preprint	1	Baccaro et al. (2014)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps ponerinarum	Insecta	Hymenoptera	Formicidae	Ponerinae	Ponerini	Pachycondyla genus group	Pachycondyla	Pachycondyla inversa	Brazil	Adult	Ophiocordyceps kniphofioides var. ponerinarum	Pachycondyla inversa	Species	Species
Preprint	1	Tang et al. (2022)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps unilateralis s.l.	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	NA	China	Adult	Ophiocordyceps unilateralis s.l.	Camponotus	Genus	Genus
Preprint	1	Tang et al. (2022)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps unilateralis s.l.	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	NA	Vietnam	Adult	Ophiocordyceps unilateralis s.l.	Camponotus	Genus	Genus
Preprint	1	Baccaro et al. (2014)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps unilateralis s.l.	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	Camponotus atriceps	Brazil	Adult	Ophiocordyceps unilateralis s.l.	Camponotus atriceps	Species	Species
Preprint	1	Baccaro et al. (2014)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps unilateralis s.l.	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	Camponotus cf. femoratus	Brazil	Adult	Ophiocordyceps unilateralis s.l.	Camponotus cf. femoratus	Species	Species
Preprint	1	Baccaro et al. (2014)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps unilateralis s.l.	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	Camponotus cf. helleri	Brazil	Adult	Ophiocordyceps unilateralis s.l.	Camponotus cf. helleri	Species	Species
Preprint	1	Baccaro et al. (2014)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps unilateralis s.l.	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	Camponotus rectangularis	Brazil	Adult	Ophiocordyceps unilateralis s.l.	Camponotus rectangularis	Species	Species
Preprint	1	Baccaro et al. (2014)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps unilateralis s.l.	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	Camponotus sexguttatus	Brazil	Adult	Ophiocordyceps unilateralis s.l.	Camponotus sexguttatus	Species	Species
Journals & Books	1	Li et al. (1999)	Clavicipitaceae	Drechmeria/Keithomyces	Drechmeria gunnii/Keithomyces neogunnii	Insecta	Lepidoptera	Hepialidae	NA	NA	NA	Endoclita	Endoclita excrescens	China	Larva	Cordyceps gunnii var. minor	Endoclita excrescens	Species	Species
Journals & Books	1	Mains (1958)	Clavicipitaceae	Harposporium	Harposporium peltatum	Insecta	Coleoptera	Curculionidae	NA	NA	NA	Cryptorhynchus	NA	Saint Vincent and the Grenadines	Larva	Podocrella peltata	Cryptorhynchus corticicolus	Genus	Genus
Journals & Books	1	Chaverri et al. (2005): Primary literature unclear.	Clavicipitaceae	Harposporium	Harposporium peltatum	NA	NA	NA	NA	NA	NA	NA	NA	Costa Rica	NA	Podocrella peltata	cf. Arthropod	Phylum	Phylum
Journals & Books	1	Liang (1983); Chan et al. (2011)	Clavicipitaceae	Keithomyces	Keithomyces neogunnii	Insecta	Lepidoptera	NA	NA	NA	NA	NA	NA	China	Larva	Cordyceps gunnii	Lepidoptera	Order	Order
Journals & Books	1	Wen et al. (2017)	Clavicipitaceae	Keithomyces	Keithomyces neogunnii	Insecta	Lepidoptera	NA	NA	NA	NA	NA	NA	China	Larva	Metacordyceps neogunni	Lepidoptera	Order	Order
Journals & Books	1	Wen et al. (2016)	Clavicipitaceae	Keithomyces	Metacordyceps taii	Insecta	Lepidoptera	NA	NA	NA	NA	NA	NA	NA	Larva	Metacordyceps taii	Lepidoptera	Order	Order
Journals & Books	1	Kobayasi & Shimizu (1982)	Clavicipitaceae	Metarhizium	Metarhizium atrovirens	Insecta	Coleoptera	Tenebrionidae	NA	NA	NA	NA	NA	Japan	Larva	Cordyceps atrovirens	Tenebrionoidea	Family	Family
Journals & Books	1	Liu et al. (2001)	Clavicipitaceae	Metarhizium	Metarhizium brittlebankisoides	Insecta	Coleoptera	Scarabaeidae	NA	NA	NA	NA	NA	China	Larva	Cordyceps brittlebankisoides	Scarabaeidae	Family	Family
Journals & Books	1	Zhang et al. (2004)	Clavicipitaceae	Metarhizium	Metarhizium campsosterni	Insecta	Coleoptera	Elateridae	NA	NA	NA	Campsosternus	Campsosternus auratus	China	Larva	Cordyceps campsosterni	Campsosternus auratus	Species	Species
Journals & Books	1	Kobayasi (1982)	Clavicipitaceae	Metarhizium	Metarhizium indigoticum	Insecta	Coleoptera	NA	NA	NA	NA	NA	NA	Indonesia	Larva	Cordyceps indigotica	Coleoptera	Order	Order
Journals & Books	1	Kobayasi & Shimizu (1978)	Clavicipitaceae	Metarhizium	Metarhizium indigoticum	Insecta	Lepidoptera	Cossidae	NA	NA	NA	Holcocerus	Holcocerus vicarius	Japan	Larva	Cordyceps indigotica	Holcocerus vicarius	Species	Species
Journals & Books	1	Kobayashi & Shimizu (1978)	Clavicipitaceae	Metarhizium	Metarhizium indigoticum	Insecta	Lepidoptera	Cossidae	NA	NA	NA	Yakudza	Yakudza vicarius	Japan	Larva	Cordyceps indigoticum	Yakudza vicarius	Species	Species
Journals & Books	1	Kobayasi & Shimizu (1982)	Clavicipitaceae	Metarhizium	Metarhizium pseudoatrovirens	Insecta	Coleoptera	NA	NA	NA	NA	NA	NA	"Eastern Asia"	NA	Cordyceps pseudoatrovirens	Coleoptera	Order	Order
Journals & Books	1	Kobayasi & Shimizu (1982)	Clavicipitaceae	Metarhizium	Metarhizium pseudoatrovirens	Insecta	Coleoptera	NA	NA	NA	NA	NA	NA	China	Larva	Cordyceps pseudoatrovirens	Tenebrionoidea/Elateroidea	Superfamily	Order
Journals & Books	1	Mains (1958)	Clavicipitaceae	Nigelia	Nigelia martialis	Insecta	Coleoptera	NA	NA	NA	NA	NA	NA	Belize	Larva	Cordyceps martialis	Coleoptera	Order	Order
Journals & Books	1	Spegazzini (1889)	Clavicipitaceae	Nigelia	Nigelia martialis	Insecta	Coleoptera	NA	NA	NA	NA	NA	NA	Brazil	Larva	Cordyceps martialis	Coleoptera	Order	Order
Journals & Books	1	Shrestha & Sung (2005)	Clavicipitaceae	Nigelia	Nigelia martialis	Insecta	Coleoptera	NA	NA	NA	NA	NA	NA	Nepal	Larva	Cordyceps martialis	Coleoptera	Order	Order
Journals & Books	1	Kepler et al. (2012)	Clavicipitaceae	Nigelia	Nigelia martialis	Insecta	Lepidoptera	NA	NA	NA	NA	NA	NA	China	Larva	Metacordyceps martialis	Lepidoptera	Order	Order
Journals & Books	1	Kepler et al. (2012)	Clavicipitaceae	Nigelia	Nigelia martialis	Insecta	Lepidoptera	NA	NA	NA	NA	NA	NA	Japan	Larva	Metacordyceps martialis	Lepidoptera	Order	Order
Journals & Books	1	Mains (1958)	Clavicipitaceae	Nigelia	Nigelia martialis	NA	NA	NA	NA	NA	NA	NA	NA	Guyana	NA	Cordyceps martialis	NA	NA	NA
Journals & Books	1	Wen et al. (2015)	Clavicipitaceae	Papiliomyces	Papiliomyces shibinensis	Insecta	Lepidoptera	NA	NA	NA	NA	NA	NA	China	Pupa	Metacordyceps shibinensis	Lepidoptera	Order	Order
Journals & Books	1	Hywel-Jones (1994)	Clavicipitaceae	Purpureomyces	Purpureomyces khaoyaiensis	Insecta	Lepidoptera	NA	NA	NA	NA	NA	NA	Thailand	Larva	Cordyceps khaoyaiensis	Lepidoptera	Order	Order
Journals & Books	1	Berkeley & Broome (1856)	Clavicipitaceae	Sphaerocordyceps	Sphaerocordyceps palustris	Insecta	NA	NA	NA	NA	NA	NA	NA	USA	NA	Cordyceps palustris	Insecta	Class	Class
Journals & Books	1	Wang et al. (2021): Primary literature unclear.	Clavicipitaceae	Sungia	Sungia yongmunensis	Insecta	Lepidoptera	NA	NA	NA	NA	NA	NA	NA	Pupa	Metarhizium yongmunense	Lepidoptera	Order	Order
Journals & Books	1	Sung et al. (2007)	Clavicipitaceae	Sungia	Sungia yongmunensis	Insecta	Lepidoptera	NA	NA	NA	NA	NA	NA	North Korea	Pupa	Metacordyceps yongmunensis	Lepidoptera	Order	Order
Journals & Books	1	Sung (2010), Sung et al. (2007)	Clavicipitaceae	Sungia	Sungia yongmunensis	Insecta	Lepidoptera	NA	NA	NA	NA	NA	NA	South Korea	Pupa	Metacordyceps yongmunensis	Lepidoptera	Order	Order
Journals & Books	1	Kepler et al. (2012)	Clavicipitaceae	Yosiokobayasia	Yosiokobayasia kusanagiensis	Insecta	Coleoptera	NA	NA	NA	NA	NA	NA	Japan	Larva	Metacordyceps kusanagiensis	Coleoptera	Order	Order
Journals & Books	1	Li et al. (2008)	Clavicipitaceae	Yosiokobayasia	Yosiokobayasia kusanagiensis	Insecta	Lepidoptera	NA	NA	NA	NA	NA	NA	China	Pupa	Cordyceps kusanagiensis	Lepidoptera	Order	Order
Journals & Books	1	Kobayasi (1982), Kobayasi & Simizu (1983)	Clavicipitaceae	Yosiokobayasia	Yosiokobayasia kusanagiensis	Insecta	Lepidoptera	NA	NA	NA	NA	NA	NA	Japan	Pupa	Cordyceps kusanagiensis	Lepidoptera	Order	Order
Journals & Books	1	Kepler et al. (2012)	Clavicipitaceae	Yosiokobayasia	Yosiokobayasia kusanagiensis	Insecta	Lepidoptera	NA	NA	NA	NA	NA	NA	NA	NA	Metacordyceps kusanagiensis	Lepidoptera	Order	Order
Journals & Books	1	Massee (1895)	Cordycipitaceae	Akanthomyces	Akanthomyces tuberculatus	Insecta	Lepidoptera	Erebidae	NA	NA	NA	Hypena	NA	India	NA	Cordyceps sphingum	Hypena	Genus	Genus
Journals & Books	1	Massee (1895)	Cordycipitaceae	Akanthomyces	Akanthomyces tuberculatus	Insecta	Lepidoptera	Erebidae	NA	NA	NA	Spirama	Spirama retorta	India	NA	Cordyceps sphingum	Spirama retorta	Species	Species
Journals & Books	1	Herra (1923)	Cordycipitaceae	Akanthomyces	Akanthomyces tuberculatus	Insecta	Lepidoptera	Sphingidae	NA	NA	NA	Acosmeryx	NA	Philippines	Adult	Cordyceps sphingum	Acosmeryx	Genus	Genus
Journals & Books	1	Seaver (1911)	Cordycipitaceae	Akanthomyces	Akanthomyces tuberculatus	Insecta	Lepidoptera	Sphingidae	NA	NA	NA	NA	NA	Jamaica	Adult	Cordyceps tuberculata var. cockerellii	Sphingidae	Family	Family
Journals & Books	1	Ellis & Everhart (1887)	Cordycipitaceae	Akanthomyces	Akanthomyces tuberculatus	Insecta	Lepidoptera	Sphingidae	NA	NA	NA	NA	NA	USA	Adult	Cordyceps sphingum	Sphingidae	Family	Family
Journals & Books	1	Seaver (1911)	Cordycipitaceae	Akanthomyces	Akanthomyces tuberculatus	Insecta	Lepidoptera	NA	NA	NA	NA	NA	NA	USA	Larva	Cordyceps sphingum	Lepidoptera	Order	Order
